2026-07-02 19:45:45,256 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 左船体-1
2026-07-02 19:45:45,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 激光雷达连接件-1
2026-07-02 19:45:45,258 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:45:45,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 激光雷达连接件-1
2026-07-02 19:45:45,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from x2激光雷达-1
2026-07-02 19:45:45,260 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:45:45,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in x2激光雷达-1
2026-07-02 19:45:45,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A2-1
2026-07-02 19:45:45,262 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:45:45,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A2-1
2026-07-02 19:45:45,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 总装.SLDASM
2026-07-02 19:45:45,264 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 总装.SLDASM
2026-07-02 19:45:45,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 总装.SLDASM
2026-07-02 19:45:45,265 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:45:45,265 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:45:45,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 右船体-1
2026-07-02 19:45:45,267 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:45:45,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 右船体-1
2026-07-02 19:45:45,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A-1
2026-07-02 19:45:45,269 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:45:45,270 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A-1
2026-07-02 19:45:45,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 左船体-1
2026-07-02 19:45:45,270 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:45:45,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 左船体-1
2026-07-02 19:45:45,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 激光雷达连接件-1
2026-07-02 19:45:45,272 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:45:45,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 激光雷达连接件-1
2026-07-02 19:45:45,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from x2激光雷达-1
2026-07-02 19:45:45,274 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:45:45,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in x2激光雷达-1
2026-07-02 19:45:45,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A2-1
2026-07-02 19:45:45,277 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:45:45,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A2-1
2026-07-02 19:45:45,330 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-02 19:45:45,330 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-07-02 19:45:45,334 INFO  SwAddin.cs: 344 - Showing property manager
2026-07-02 19:46:18,239 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-07-02 19:46:21,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 总装.SLDASM
2026-07-02 19:46:21,182 INFO  ExportHelperExtension.cs: 1136 - Found 49 in 总装.SLDASM
2026-07-02 19:46:21,182 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 总装.SLDASM
2026-07-02 19:46:21,182 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 右船体-1
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 右船体-1
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A-1
2026-07-02 19:46:21,184 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:46:21,186 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A-1
2026-07-02 19:46:21,186 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 左船体-1
2026-07-02 19:46:21,186 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:46:21,186 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 左船体-1
2026-07-02 19:46:21,186 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 激光雷达连接件-1
2026-07-02 19:46:21,188 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:46:21,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 激光雷达连接件-1
2026-07-02 19:46:21,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from x2激光雷达-1
2026-07-02 19:46:21,188 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:46:21,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in x2激光雷达-1
